"PROBEID","logFC","AveExpr","t","P.Value","adj.P.Val","B","SYMBOL","GENENAME"
"ILMN_1767929",-0.106210896676327,6.93677062156186,-3.70765669981841,0.000272866403908727,0.00103962715443472,-0.72757028505327,NA,NA
"ILMN_1660727",0.176093706086242,7.19996910136598,3.70749318999644,0.000273030860039589,0.0010401699324315,-0.728137012144612,"ENPP5","ectonucleotide pyrophosphatase/phosphodiesterase family member 5"
"ILMN_1652549",-0.0918630299850154,6.69435601362371,-3.70667357362334,0.000273856631610113,0.00104323184379267,-0.73097748610703,"DTNA","dystrobrevin alpha"
"ILMN_2059211",-0.144097363874679,7.42583338371649,-3.70643539592966,0.000274097039955349,0.0010440635537244,-0.731802815913591,"TMEM94","transmembrane protein 94"
"ILMN_1737041",0.0654064536683343,6.43954398392783,3.70640769576211,0.000274125012483656,0.001044086005183,-0.731898799136902,"HABP2","hyaluronan binding protein 2"
"ILMN_2359159",0.108727123386506,6.78415021799485,3.70587849667154,0.000274659932953001,0.0010460391583593,-0.733732395436267,"DSC3","desmocollin 3"
"ILMN_1679870",0.0566867425466731,6.50908828262371,3.70570203800911,0.000274838518436624,0.00104663500860589,-0.734343748023967,"OR11H12","olfactory receptor family 11 subfamily H member 12"
"ILMN_1808765",-0.286013338394488,8.24595707026804,-3.70563222471529,0.000274909203447989,0.00104681989138058,-0.734585613779613,"ZNF25","zinc finger protein 25"
"ILMN_1762678",0.162206070343767,7.78634139101546,3.70511690242858,0.000275431491608144,0.00104866859041646,-0.736370807858666,"NMT1","N-myristoyltransferase 1"
"ILMN_1803479",-0.105092416759019,6.81642789027835,-3.70510945397535,0.000275439047611818,0.00104866859041646,-0.736396609422688,"USP32","ubiquitin specific peptidase 32"
"ILMN_1749070",-0.242659243750586,7.48762704021134,-3.70501282077344,0.000275537093875964,0.00104895742790166,-0.736731344339297,"HLA-DPB1","major histocompatibility complex, class II, DP beta 1"
"ILMN_1805636",-0.333206141201357,8.89793742313918,-3.70460251960245,0.000275953762064025,0.00105045910070094,-0.738152532661604,"PGAP3","post-GPI attachment to proteins phospholipase 3"
"ILMN_1721940",-0.0667092869827934,6.59769805124742,-3.70405446531969,0.000276511249327664,0.00105249653740383,-0.740050652903636,NA,NA
"ILMN_2396786",-0.195431752192589,7.8264783277268,-3.70398495536378,0.000276582031628292,0.00105268122943275,-0.740291374886829,"ZNF266","zinc finger protein 266"
"ILMN_1735608",0.0694102054737424,6.80909421526289,3.70383147877166,0.000276738378137912,0.0010531915260053,-0.740822870331239,"C19orf47","chromosome 19 open reading frame 47"
"ILMN_1696469",0.200380149141971,7.18326874683505,3.70347546773394,0.000277101367774543,0.00105448810509843,-0.742055676927114,"PKP4","plakophilin 4"
"ILMN_1805342",0.0738588961781526,6.7062772266134,3.70292530581268,0.000277663198510952,0.00105654108928089,-0.743960593324567,"FEM1A","fem-1 homolog A"
"ILMN_1684567",0.0570991556223799,6.55385526484536,3.70276851403717,0.000277823512674472,0.00105706604830443,-0.744503434403549,NA,NA
"ILMN_1713985",0.153209379051613,7.60281580615464,3.7026647698439,0.000277929635569086,0.00105738475189558,-0.744862604332968,"MAF1","MAF1 negative regulator of RNA polymerase III"
"ILMN_1797964",0.21220531596437,8.84366801654124,3.70241340257231,0.000278186925086898,0.00105827847215505,-0.74573281987247,"ARL6IP6","ARF like GTPase 6 interacting protein 6"
"ILMN_2352303",0.229056755339664,7.52170108033505,3.70157622198465,0.000279045452723788,0.00106145909421717,-0.748630709624821,"RASSF2","Ras association domain family member 2"
"ILMN_1804652",0.171395186176822,7.95316815888144,3.70105152331853,0.000279584805360769,0.00106342519468437,-0.750446657394147,"PLEKHH3","pleckstrin homology, MyTH4 and FERM domain containing H3"
"ILMN_1772489",-0.142448121816965,7.95946427790206,-3.70094690473496,0.000279692463412161,0.00106374912295006,-0.750808708761806,"NEMF","nuclear export mediator factor"
"ILMN_1807439",0.336853659823406,8.21866040722165,3.70086649174402,0.000279775239236273,0.00106397837261627,-0.751086986299826,"ALDH1A3","aldehyde dehydrogenase 1 family member A3"
"ILMN_1795944",-0.141476923927401,7.18321498051546,-3.70081726176712,0.000279825927189109,0.00106408556583893,-0.751257349177838,"PRR13","proline rich 13"
"ILMN_1733356",-0.153563631954373,9.47134416979897,-3.70017423313865,0.00028048879638084,0.00106652047767548,-0.753482402372033,"MOB4","MOB family member 4, phocein"
"ILMN_1733356",-0.153563631954373,9.47134416979897,-3.70017423313865,0.00028048879638084,0.00106652047767548,-0.753482402372033,"HSPE1-MOB4","HSPE1-MOB4 readthrough"
"ILMN_1668986",-0.0881294298629172,6.69950187719072,-3.70005698302442,0.000280609823951381,0.00106689488460048,-0.753888083354486,"PRELID2","PRELI domain containing 2"
"ILMN_1701204",0.185121556570992,7.14830555503093,3.69967587403628,0.000281003551879218,0.00106830597060602,-0.755206629052076,"VEGFC","vascular endothelial growth factor C"
"ILMN_1770498",-0.196686092129429,7.32986776035052,-3.6994924856912,0.000281193198264169,0.00106894102459104,-0.755841066741886,"GUSBP3","GUSB pseudogene 3"
"ILMN_1770498",-0.196686092129429,7.32986776035052,-3.6994924856912,0.000281193198264169,0.00106894102459104,-0.755841066741886,"GUSBP17","GUSB pseudogene 17"
"ILMN_1706893",0.0705422526943087,6.68861254662371,3.69898319419695,0.00028172050314656,0.00107079210494333,-0.757602833385809,"CTBP1-DT","CTBP1 divergent transcript"
"ILMN_1778684",0.12408366077633,8.51551982585567,3.69897844428368,0.000281725425453689,0.00107079210494333,-0.757619263532935,"BABAM2","BRISC and BRCA1 A complex member 2"
"ILMN_3238712",0.129047765946499,7.04835328912371,3.6989125202847,0.000281793750491015,0.00107096572054329,-0.757847295491238,"SNRNP25","small nuclear ribonucleoprotein U11/U12 subunit 25"
"ILMN_1668891",-0.0667003700883519,6.56168351929897,-3.69880628330148,0.000281903889689002,0.00107129821145877,-0.758214763157735,NA,NA
"ILMN_1655163",0.169469382877121,11.7956552225773,3.69804226115153,0.000282697173445097,0.00107422654336831,-0.76085720239965,"STK24","serine/threonine kinase 24"
"ILMN_1662438",0.14584306620047,12.6425392928866,3.69761591077748,0.000283140768608477,0.00107582572292261,-0.76233156751817,"SOD1","superoxide dismutase 1"
"ILMN_2289825",-0.0650161460009988,6.5576840693866,-3.69748147530062,0.000283280777894451,0.001076271228941,-0.762796429157117,"ARPP21","cAMP regulated phosphoprotein 21"
"ILMN_1788421",0.084631217147189,6.53507259015979,3.69711877087389,0.000283658846525056,0.00107762105174887,-0.764050544070991,"KCNK15","potassium two pore domain channel subfamily K member 15"
"ILMN_1658486",-0.194079374016203,9.78555263329897,-3.6970150800606,0.000283767017230259,0.00107794539680448,-0.764409053829772,"MRPL54","mitochondrial ribosomal protein L54"
"ILMN_1805534",0.0762706897055114,6.54790547680928,3.6969863929318,0.000283796950644649,0.00107797251373377,-0.76450823769655,"PPP4R1L","protein phosphatase 4 regulatory subunit 1 like (pseudogene)"
"ILMN_2263718",-0.159316876746034,9.18412513479897,-3.69654807994362,0.000284254676664986,0.00107962442048728,-0.766023593035739,"SPAG9","sperm associated antigen 9"
"ILMN_1750876",0.110516992541345,7.61734635690206,3.69628569869444,0.000284529012293315,0.00108057958491414,-0.766930634649463,"SLC4A1AP","solute carrier family 4 member 1 adaptor protein"
"ILMN_1724959",-0.185677530267517,9.30996107303093,-3.69611126772546,0.000284711528842885,0.00108118591495865,-0.76753360469281,"SEC31A","SEC31 homolog A, COPII component"
"ILMN_1808584",-0.186010013166278,8.73823687496392,-3.69608369801166,0.000284740386638953,0.00108120867866999,-0.767628904955832,"COX20","cytochrome c oxidase assembly factor COX20"
"ILMN_1685289",0.167230804042843,10.1331111715773,3.69597070294543,0.000284858689794839,0.00108157105101549,-0.768019488691101,"RUSF1","RUS family member 1"
"ILMN_1718424",0.185622551972809,9.28970456799485,3.69594291755274,0.000284887787550364,0.00108159469117347,-0.76811553131858,"MRPS28","mitochondrial ribosomal protein S28"
"ILMN_3227440",0.0780938013870625,6.64593310180412,3.6958810391744,0.000284952598659504,0.00108175390468074,-0.768329417065409,"LINC01630","long intergenic non-protein coding RNA 1630"
"ILMN_2365881",0.144281837376742,8.53626504813917,3.69572936870269,0.000285111516449374,0.00108227031729739,-0.768853660581001,"ATG16L1","autophagy related 16 like 1"
"ILMN_1707819",-0.064043078472749,6.61400687825258,-3.69543653041131,0.000285418584304252,0.00108334897277053,-0.769865792736353,NA,NA
"ILMN_1687442",-0.171653678271063,7.07919141448454,-3.69538926405573,0.000285468176677958,0.0010834502467978,-0.770029152135936,"TNIK","TRAF2 and NCK interacting kinase"
"ILMN_1664398",0.0912002016588991,6.88681881825258,3.69520302674262,0.000285663658080124,0.00108401816647481,-0.770672797724689,"HSD17B7","hydroxysteroid 17-beta dehydrogenase 7"
"ILMN_1664398",0.0912002016588991,6.88681881825258,3.69520302674262,0.000285663658080124,0.00108401816647481,-0.770672797724689,"HSD17B7P2","hydroxysteroid 17-beta dehydrogenase 7 pseudogene 2"
"ILMN_2414826",-0.192171365024199,8.09664167022165,-3.69522191737329,0.000285643824034659,0.00108401816647481,-0.770607512031365,"VPS13A","vacuolar protein sorting 13 homolog A"
"ILMN_2322768",0.0697602334084815,6.47754297785052,3.69512345151236,0.000285747221643501,0.00108424826378249,-0.77094780516529,"CSF3","colony stimulating factor 3"
"ILMN_1669592",-0.212076623184262,7.34712231595361,-3.69500386600908,0.000285872844209222,0.00108455088669508,-0.771361076150868,"MARCHF2","membrane associated ring-CH-type finger 2"
"ILMN_2365111",-0.111271938838835,6.78447740689175,-3.69502542301453,0.000285850195084725,0.00108455088669508,-0.771286578974736,"MAP4K1","mitogen-activated protein kinase kinase kinase kinase 1"
"ILMN_2412101",0.118928907261735,7.85991858569588,3.69476039568348,0.000286128766866174,0.00108543473328264,-0.772202440091748,"PRKAG1","protein kinase AMP-activated non-catalytic subunit gamma 1"
"ILMN_1695506",0.096994839270951,6.64966350186598,3.69442243044521,0.000286484375942561,0.00108669657001073,-0.77337027170186,"DKK2","dickkopf Wnt signaling pathway inhibitor 2"
"ILMN_1729515",-0.100732913086687,7.18611168151546,-3.69426585094948,0.000286649271242464,0.00108723484416555,-0.773911297344209,"PIN4","peptidylprolyl cis/trans isomerase, NIMA-interacting 4"
"ILMN_2080760",-0.116204555354199,7.43773708078351,-3.69399737114043,0.000286932218349782,0.00108822075593562,-0.774838923314914,"SNX22","sorting nexin 22"
"ILMN_1658679",-0.0680037911931377,6.60833626865464,-3.69351915509878,0.000287436856765056,0.00109004722986524,-0.776491065048854,"YJEFN3","YjeF N-terminal domain containing 3"
"ILMN_2082273",-0.439801521503831,9.28458408349485,-3.6932291399329,0.000287743303872694,0.00109112186994946,-0.777492919563005,"RGS5","regulator of G protein signaling 5"
"ILMN_1745116",0.258445281381173,8.37078540693299,3.69282838052076,0.000288167277510405,0.00109264196227286,-0.778877226574456,"ABHD12","abhydrolase domain containing 12, lysophospholipase"
"ILMN_1911047",0.113233353799981,6.71733050053608,3.6927927750503,0.000288204973961494,0.00109269728362375,-0.779000209023899,"C17orf99","chromosome 17 open reading frame 99"
"ILMN_1779515",-0.0685850420347398,6.66839342453093,-3.69249228697987,0.000288523294093825,0.00109381646446184,-0.780038063554318,"CSAD","cysteine sulfinic acid decarboxylase"
"ILMN_2311518",-0.202137852990013,10.0316099981907,-3.69245300222203,0.00028856493467779,0.0010938866341413,-0.780173743600414,"RO60","Ro60, Y RNA binding protein"
"ILMN_1760089",0.37744823442258,8.66828834963402,3.69237003573185,0.000288652895142066,0.00109413236704619,-0.780460285659839,"RPS2","ribosomal protein S2"
"ILMN_1722688",0.0747828969982258,6.70638053868557,3.69219730317147,0.000288836106149681,0.00109473907668658,-0.781056835609745,"ALG2","ALG2 alpha-1,3/1,6-mannosyltransferase"
"ILMN_1776703",-0.0888188337773288,7.17340176639175,-3.69184271117033,0.000289212552757578,0.00109607802691985,-0.782281380214334,NA,NA
"ILMN_1823112",-0.111126698869459,6.91630767932474,-3.69174165977886,0.000289319917036834,0.00109639705718983,-0.782630331419572,NA,NA
"ILMN_2094360",-0.289639552549003,9.74217973380412,-3.69153443808619,0.000289540201997373,0.00109714392247242,-0.783345884534631,"NR2F2","nuclear receptor subfamily 2 group F member 2"
"ILMN_2402272",-0.258904354985569,9.19038280390206,-3.69081458208834,0.000290306668769773,0.00109996012868541,-0.785831333971704,"TCEAL8","transcription elongation factor A like 8"
"ILMN_1897333",-0.0818500997214953,6.70126519286082,-3.69061247665479,0.000290522204684773,0.00110068859634216,-0.786529068465745,NA,NA
"ILMN_3266265",0.0680614351804838,6.60352838668557,3.68955960594828,0.000291647487116482,0.00110486338746603,-0.790163388100432,"LOXHD1","lipoxygenase homology PLAT domains 1"
"ILMN_1796113",0.145809561584421,8.1272660932268,3.68886071919562,0.000292396710795422,0.00110761298089679,-0.792575321729839,"BCDIN3D","BCDIN3 domain containing RNA methyltransferase"
"ILMN_1655504",0.104327831231997,6.88118859329381,3.68862146672558,0.000292653612467099,0.00110849734349773,-0.793400916654486,"IFT81","intraflagellar transport 81"
"ILMN_1697733",0.135847248137311,6.60838694236598,3.68849292965496,0.000292791719441606,0.00110893163642428,-0.793844443771937,"CST6","cystatin E/M"
"ILMN_1663160",0.242788486351985,8.06084237541753,3.68835298043784,0.000292942158181208,0.00110941256189552,-0.794327334120228,"ZNF337","zinc finger protein 337"
"ILMN_1698243",0.221431298934839,9.41521722115464,3.68829226315079,0.000293007449063549,0.00110957096942787,-0.794536832249544,"GLMP","glycosylated lysosomal membrane protein"
"ILMN_2333594",0.219425544846606,10.4871660740876,3.68769809220975,0.000293647101904287,0.00111190419161292,-0.79658679377326,"SUMO2","small ubiquitin like modifier 2"
"ILMN_3203116",0.0558608369272964,6.55224406303093,3.68745163189567,0.000293912814546228,0.00111282121696486,-0.797437027456668,"ST13","ST13 Hsp70 interacting protein"
"ILMN_3203116",0.0558608369272964,6.55224406303093,3.68745163189567,0.000293912814546228,0.00111282121696486,-0.797437027456668,"ST13P4","ST13, Hsp70 interacting protein pseudogene 4"
"ILMN_1733560",0.124146433908757,7.04179820349484,3.68713378821516,0.000294255821768516,0.00111403072703812,-0.798533445125132,"SPG21","SPG21 abhydrolase domain containing, maspardin"
"ILMN_2193706",-0.149626620806082,6.64723769602062,-3.6871087238027,0.000294282886586139,0.00111404400469569,-0.798619902577093,"HRK","harakiri, BCL2 interacting protein"
"ILMN_1745239",0.0702844284547686,6.74412867221134,3.68663674648671,0.00029479297160836,0.0011158856661618,-0.800247850851751,NA,NA
"ILMN_3270368",0.0658003101060034,6.69390234575773,3.68637509098753,0.000295076112766493,0.00111686804648051,-0.801150277283531,NA,NA
"ILMN_1670420",0.202258721651349,10.5684924783763,3.6861750795873,0.00029529272104504,0.00111759846164225,-0.80184006120647,"METAP2","methionyl aminopeptidase 2"
"ILMN_1657550",0.1753550812462,7.30857230481959,3.68566128652878,0.000295849836639509,0.00111961737953604,-0.803611842131883,"MVD","mevalonate diphosphate decarboxylase"
"ILMN_1784799",0.0651750083799563,6.54015893741753,3.6854405192351,0.000296089523413185,0.0011204347893262,-0.804373077447598,"TRIM59","tripartite motif containing 59"
"ILMN_1704730",0.277422817342773,9.3849363052835,3.68503657210285,0.000296528562874636,0.00112200638008814,-0.805765838926982,"CD93","CD93 molecule"
"ILMN_1659273",-0.167549132144629,7.51440957153093,-3.68483206899504,0.000296751066106413,0.0011227584539701,-0.806470890656089,NA,NA
"ILMN_1684929",0.149578323615602,9.04554219880928,3.68340718885858,0.000298305742078783,0.00112846697564662,-0.811382411296194,"TOPBP1","DNA topoisomerase II binding protein 1"
"ILMN_2372915",-0.187392072934955,7.3524717326134,-3.68340550458135,0.000298307584321387,0.00112846697564662,-0.811388215974548,"P2RY2","purinergic receptor P2Y2"
"ILMN_3209631",0.144269111040399,7.48056957506701,3.68209479280611,0.000299744485588165,0.00113381192796867,-0.815904742333446,NA,NA
"ILMN_1712865",-0.0686373186348144,6.64670978736598,-3.67991722381147,0.000302146151651241,0.00114280504771552,-0.823405247239202,"SHE","Src homology 2 domain containing E"
"ILMN_3249184",-0.0570410389773546,6.55203548773711,-3.67985354939919,0.000302216651423872,0.00114298028197656,-0.823624511880863,"RIMKLA","ribosomal modification protein rimK like family member A"
"ILMN_2327203",0.101577218203577,6.89384063827835,3.67966839061389,0.000302421745884444,0.00114366448323673,-0.824262092665434,"POT1","protection of telomeres 1"
"ILMN_1766762",0.195166184329564,9.10615644668557,3.67956742448778,0.000302533638163364,0.0011439961417516,-0.824609750415697,"DYNLRB1","dynein light chain roadblock-type 1"
